state,county,NAME,median_income,population,year
53,021,"Franklin County, Washington",55177.0,81835,2013
53,073,"Whatcom County, Washington",51939.0,203211,2013
54,027,"Hampshire County, West Virginia",27766.0,23746,2013
54,017,"Doddridge County, West Virginia",34817.0,8213,2013
54,049,"Marion County, West Virginia",42152.0,56666,2013
54,029,"Hancock County, West Virginia",38522.0,30517,2013
54,067,"Nicholas County, West Virginia",40064.0,26168,2013
54,093,"Tucker County, West Virginia",37635.0,7061,2013
54,087,"Roane County, West Virginia",28513.0,14807,2013
54,107,"Wood County, West Virginia",42287.0,86779,2013
54,053,"Mason County, West Virginia",38411.0,27271,2013
54,073,"Pleasants County, West Virginia",41859.0,7602,2013
54,037,"Jefferson County, West Virginia",65304.0,54131,2013
54,071,"Pendleton County, West Virginia",34175.0,7603,2013
54,069,"Ohio County, West Virginia",41025.0,44156,2013
54,013,"Calhoun County, West Virginia",31679.0,7603,2013
54,081,"Raleigh County, West Virginia",40758.0,78993,2013
54,001,"Barbour County, West Virginia",37327.0,16655,2013
54,099,"Wayne County, West Virginia",36964.0,42007,2013
72,059,"Guayanilla Municipio, Puerto Rico",15063.0,21218,2013
72,121,"Sabana Grande Municipio, Puerto Rico",16458.0,24974,2013
72,055,"Guánica Municipio, Puerto Rico",13031.0,19019,2013
72,103,"Naguabo Municipio, Puerto Rico",17132.0,26867,2013
72,141,"Utuado Municipio, Puerto Rico",14852.0,32593,2013
72,033,"Cataño Municipio, Puerto Rico",18977.0,27669,2013
72,057,"Guayama Municipio, Puerto Rico",17260.0,44725,2013
72,063,"Gurabo Municipio, Puerto Rico",27459.0,46084,2013
72,017,"Barceloneta Municipio, Puerto Rico",14848.0,24884,2013
72,061,"Guaynabo Municipio, Puerto Rico",35074.0,96670,2013
72,053,"Fajardo Municipio, Puerto Rico",21544.0,36252,2013
72,117,"Rincón Municipio, Puerto Rico",15842.0,15094,2013
72,151,"Yabucoa Municipio, Puerto Rico",17264.0,37404,2013
72,029,"Canóvanas Municipio, Puerto Rico",21588.0,47730,2013
72,051,"Dorado Municipio, Puerto Rico",28306.0,38303,2013
72,107,"Orocovis Municipio, Puerto Rico",14743.0,23194,2013
72,037,"Ceiba Municipio, Puerto Rico",19520.0,13419,2013
72,045,"Comerío Municipio, Puerto Rico",12615.0,20676,2013
72,081,"Lares Municipio, Puerto Rico",11851.0,30051,2013
72,127,"San Juan Municipio, Puerto Rico",22754.0,387336,2013
72,093,"Maricao Municipio, Puerto Rico",15104.0,6552,2013
30,071,"Phillips County, Montana",42632.0,4205,2013
31,009,"Blaine County, Nebraska",42917.0,586,2013
31,049,"Deuel County, Nebraska",44922.0,1952,2013
31,113,"Logan County, Nebraska",44417.0,787,2013
31,169,"Thayer County, Nebraska",44422.0,5187,2013
31,001,"Adams County, Nebraska",49440.0,31367,2013
31,011,"Boone County, Nebraska",45246.0,5441,2013
31,149,"Rock County, Nebraska",43500.0,1436,2013
31,163,"Sherman County, Nebraska",41835.0,3129,2013
31,093,"Howard County, Nebraska",49088.0,6308,2013
31,073,"Gosper County, Nebraska",45893.0,2005,2013
31,153,"Sarpy County, Nebraska",69965.0,162728,2013
31,015,"Boyd County, Nebraska",41279.0,2093,2013
31,059,"Fillmore County, Nebraska",48464.0,5818,2013
31,091,"Hooker County, Nebraska",39327.0,703,2013
31,159,"Seward County, Nebraska",59435.0,16824,2013
31,181,"Webster County, Nebraska",41045.0,3762,2013
31,023,"Butler County, Nebraska",50247.0,8334,2013
31,005,"Arthur County, Nebraska",40568.0,507,2013
31,067,"Gage County, Nebraska",47654.0,22055,2013
31,099,"Kearney County, Nebraska",56466.0,6518,2013
31,119,"Madison County, Nebraska",46566.0,34995,2013
31,137,"Phelps County, Nebraska",50000.0,9186,2013
31,179,"Wayne County, Nebraska",52147.0,9499,2013
31,107,"Knox County, Nebraska",42230.0,8617,2013
31,121,"Merrick County, Nebraska",50859.0,7802,2013
31,133,"Pawnee County, Nebraska",37321.0,2759,2013
31,183,"Wheeler County, Nebraska",38807.0,869,2013
32,015,"Lander County, Nevada",72742.0,5844,2013
32,009,"Esmeralda County, Nevada",30284.0,979,2013
32,021,"Mineral County, Nevada",35017.0,4700,2013
32,017,"Lincoln County, Nevada",40143.0,5296,2013
32,031,"Washoe County, Nevada",53040.0,425495,2013
32,510,"Carson City, Nevada",51957.0,54821,2013
33,013,"Merrimack County, New Hampshire",65353.0,146710,2013
33,001,"Belknap County, New Hampshire",58654.0,60216,2013
33,017,"Strafford County, New Hampshire",58825.0,123836,2013
34,025,"Monmouth County, New Jersey",84526.0,629735,2013
34,037,"Sussex County, New Jersey",87335.0,147924,2013
34,013,"Essex County, New Jersey",55095.0,785853,2013
34,015,"Gloucester County, New Jersey",74524.0,289098,2013
34,031,"Passaic County, New Jersey",57654.0,502854,2013
34,003,"Bergen County, New Jersey",83794.0,912795,2013
34,041,"Warren County, New Jersey",70912.0,108150,2013
34,005,"Burlington County, New Jersey",78446.0,449964,2013
35,029,"Luna County, New Mexico",29282.0,25001,2013
35,055,"Taos County, New Mexico",32637.0,32899,2013
35,007,"Colfax County, New Mexico",37734.0,13485,2013
35,021,"Harding County, New Mexico",34063.0,687,2013
35,037,"Quay County, New Mexico",30802.0,8890,2013
28,103,"Noxubee County, Mississippi",24338.0,11358,2013
28,137,"Tate County, Mississippi",41494.0,28625,2013
28,107,"Panola County, Mississippi",35715.0,34558,2013
28,161,"Yalobusha County, Mississippi",32930.0,12554,2013
28,029,"Copiah County, Mississippi",35421.0,29204,2013
28,049,"Hinds County, Mississippi",37626.0,246300,2013
28,145,"Union County, Mississippi",38373.0,27338,2013
28,139,"Tippah County, Mississippi",34636.0,22080,2013
28,035,"Forrest County, Mississippi",36726.0,75991,2013
28,071,"Lafayette County, Mississippi",43328.0,48905,2013
28,087,"Lowndes County, Mississippi",37868.0,59746,2013
28,157,"Wilkinson County, Mississippi",33618.0,9653,2013
28,065,"Jefferson Davis County, Mississippi",27186.0,12248,2013
28,123,"Scott County, Mississippi",34534.0,28255,2013
28,163,"Yazoo County, Mississippi",26336.0,28122,2013
28,011,"Bolivar County, Mississippi",28599.0,34107,2013
28,113,"Pike County, Mississippi",34841.0,40269,2013
28,131,"Stone County, Mississippi",42963.0,17854,2013
28,069,"Kemper County, Mississippi",29003.0,10383,2013
28,133,"Sunflower County, Mississippi",26619.0,28722,2013
28,001,"Adams County, Mississippi",27381.0,32308,2013
28,033,"DeSoto County, Mississippi",58505.0,163975,2013
42,045,"Delaware County, Pennsylvania",64041.0,559771,2013
42,111,"Somerset County, Pennsylvania",43597.0,77341,2013
29,123,"Madison County, Missouri",35870.0,12350,2013
29,217,"Vernon County, Missouri",38679.0,20990,2013
29,147,"Nodaway County, Missouri",36641.0,23347,2013
29,041,"Chariton County, Missouri",39385.0,7730,2013
29,223,"Wayne County, Missouri",33159.0,13437,2013
29,201,"Scott County, Missouri",40651.0,39216,2013
29,011,"Barton County, Missouri",40580.0,12378,2013
29,039,"Cedar County, Missouri",30302.0,13903,2013
29,073,"Gasconade County, Missouri",41392.0,15083,2013
29,121,"Macon County, Missouri",38443.0,15545,2013
29,149,"Oregon County, Missouri",27743.0,10935,2013
29,186,"Ste. Genevieve County, Missouri",48433.0,17996,2013
29,067,"Douglas County, Missouri",32130.0,13647,2013
29,083,"Henry County, Missouri",39839.0,22183,2013
29,109,"Lawrence County, Missouri",39334.0,38488,2013
29,169,"Pulaski County, Missouri",49820.0,52795,2013
29,215,"Texas County, Missouri",36082.0,25830,2013
29,027,"Callaway County, Missouri",47964.0,44276,2013
29,053,"Cooper County, Missouri",45992.0,17574,2013
29,075,"Gentry County, Missouri",39192.0,6774,2013
29,133,"Mississippi County, Missouri",29787.0,14271,2013
29,153,"Ozark County, Missouri",32078.0,9653,2013
29,017,"Bollinger County, Missouri",37716.0,12408,2013
29,103,"Knox County, Missouri",34481.0,4099,2013
29,139,"Montgomery County, Missouri",40236.0,12128,2013
29,207,"Stoddard County, Missouri",37965.0,29860,2013
29,007,"Audrain County, Missouri",43013.0,25584,2013
29,077,"Greene County, Missouri",40337.0,278231,2013
29,185,"St. Clair County, Missouri",31539.0,9649,2013
29,197,"Schuyler County, Missouri",34688.0,4397,2013
29,029,"Camden County, Missouri",43458.0,43822,2013
29,099,"Jefferson County, Missouri",54845.0,219636,2013
29,143,"New Madrid County, Missouri",35793.0,18695,2013
29,173,"Ralls County, Missouri",47969.0,10206,2013
30,017,"Custer County, Montana",43524.0,11785,2013
30,075,"Powder River County, Montana",46250.0,1669,2013
30,085,"Roosevelt County, Montana",36920.0,10665,2013
30,051,"Liberty County, Montana",44493.0,2357,2013
30,083,"Richland County, Montana",58112.0,10318,2013
30,101,"Toole County, Montana",46972.0,5224,2013
30,019,"Daniels County, Montana",46100.0,1778,2013
30,045,"Judith Basin County, Montana",41932.0,2043,2013
30,023,"Deer Lodge County, Montana",38958.0,9285,2013
30,055,"McCone County, Montana",46667.0,1794,2013
30,087,"Rosebud County, Montana",48789.0,9310,2013
30,021,"Dawson County, Montana",50405.0,9132,2013
30,007,"Broadwater County, Montana",45932.0,5666,2013
36,095,"Schoharie County, New York",53245.0,32404,2013
36,035,"Fulton County, New York",44276.0,55165,2013
36,083,"Rensselaer County, New York",59432.0,159565,2013
36,033,"Franklin County, New York",45667.0,51676,2013
36,081,"Queens County, New York",57001.0,2256400,2013
36,115,"Washington County, New York",52361.0,63237,2013
36,061,"New York County, New York",69659.0,1605272,2013
36,011,"Cayuga County, New York",51581.0,79767,2013
36,087,"Rockland County, New York",84951.0,315069,2013
36,063,"Niagara County, New York",47955.0,215465,2013
36,031,"Essex County, New York",47380.0,39181,2013
36,059,"Nassau County, New York",97690.0,1343765,2013
36,097,"Schuyler County, New York",46976.0,18432,2013
36,017,"Chenango County, New York",43941.0,50121,2013
36,045,"Jefferson County, New York",46484.0,118073,2013
36,103,"Suffolk County, New York",87763.0,1495803,2013
36,121,"Wyoming County, New York",51100.0,41923,2013
36,075,"Oswego County, New York",48051.0,121797,2013
36,117,"Wayne County, New York",52601.0,93224,2013
36,007,"Broome County, New York",45958.0,199298,2013
36,029,"Erie County, New York",50653.0,919230,2013
36,105,"Sullivan County, New York",48089.0,77134,2013
36,071,"Orange County, New York",70458.0,373902,2013
37,087,"Haywood County, North Carolina",41557.0,58951,2013
37,067,"Forsyth County, North Carolina",45724.0,354656,2013
37,017,"Bladen County, North Carolina",30164.0,34969,2013
37,031,"Carteret County, North Carolina",46534.0,67198,2013
37,015,"Bertie County, North Carolina",30768.0,20879,2013
37,117,"Martin County, North Carolina",35111.0,24147,2013
37,143,"Perquimans County, North Carolina",43709.0,13463,2013
37,157,"Rockingham County, North Carolina",38567.0,92974,2013
37,029,"Camden County, North Carolina",56607.0,10037,2013
37,071,"Gaston County, North Carolina",42017.0,207263,2013
37,125,"Moore County, North Carolina",49544.0,89425,2013
37,167,"Stanly County, North Carolina",42518.0,60529,2013
37,199,"Yancey County, North Carolina",38579.0,17724,2013
37,037,"Chatham County, North Carolina",57091.0,64886,2013
37,101,"Johnston County, North Carolina",49711.0,172321,2013
37,145,"Person County, North Carolina",42317.0,39361,2013
37,009,"Ashe County, North Carolina",35951.0,27180,2013
37,107,"Lenoir County, North Carolina",35770.0,59277,2013
37,133,"Onslow County, North Carolina",45450.0,179935,2013
37,161,"Rutherford County, North Carolina",36334.0,67403,2013
37,197,"Yadkin County, North Carolina",40371.0,38217,2013
37,023,"Burke County, North Carolina",37263.0,90591,2013
38,097,"Traill County, North Dakota",48767.0,8125,2013
38,021,"Dickey County, North Dakota",47359.0,5264,2013
38,101,"Ward County, North Dakota",56580.0,64008,2013
38,067,"Pembina County, North Dakota",49846.0,7327,2013
38,041,"Hettinger County, North Dakota",47743.0,2539,2013
38,017,"Cass County, North Dakota",52590.0,154080,2013
38,029,"Emmons County, North Dakota",38477.0,3521,2013
38,077,"Richland County, North Dakota",53759.0,16258,2013
38,001,"Adams County, North Dakota",47798.0,2328,2013
38,027,"Eddy County, North Dakota",44250.0,2382,2013
38,057,"Mercer County, North Dakota",66534.0,8456,2013
38,073,"Ransom County, North Dakota",49788.0,5472,2013
38,085,"Sioux County, North Dakota",36111.0,4258,2013
38,033,"Golden Valley County, North Dakota",36100.0,1698,2013
38,095,"Towner County, North Dakota",55521.0,2285,2013
38,023,"Divide County, North Dakota",55057.0,2155,2013
38,081,"Sargent County, North Dakota",53381.0,3859,2013
39,105,"Meigs County, Ohio",35469.0,23659,2013
39,021,"Champaign County, Ohio",49157.0,39855,2013
39,057,"Greene County, Ohio",58080.0,162588,2013
12,015,"Charlotte County, Florida",44378.0,161276,2013
12,085,"Martin County, Florida",49846.0,147786,2013
12,115,"Sarasota County, Florida",49052.0,383094,2013
12,017,"Citrus County, Florida",39100.0,140214,2013
12,113,"Santa Rosa County, Florida",57703.0,155579,2013
12,011,"Broward County, Florida",51251.0,1784889,2013
12,087,"Monroe County, Florida",53607.0,74213,2013
13,291,"Union County, Georgia",40009.0,21399,2013
13,311,"White County, Georgia",40670.0,27400,2013
13,223,"Paulding County, Georgia",61837.0,143845,2013
13,245,"Richmond County, Georgia",37749.0,201081,2013
13,019,"Berrien County, Georgia",32258.0,19174,2013
13,013,"Barrow County, Georgia",53274.0,69933,2013
13,065,"Clinch County, Georgia",30345.0,6766,2013
13,131,"Grady County, Georgia",30571.0,25143,2013
13,313,"Whitfield County, Georgia",40471.0,102556,2013
13,193,"Macon County, Georgia",30240.0,14455,2013
13,145,"Harris County, Georgia",69223.0,32267,2013
13,321,"Worth County, Georgia",35792.0,21670,2013
13,093,"Dooly County, Georgia",29012.0,14554,2013
13,307,"Webster County, Georgia",35718.0,2769,2013
13,125,"Glascock County, Georgia",37760.0,3094,2013
13,051,"Chatham County, Georgia",45794.0,271102,2013
13,167,"Johnson County, Georgia",36722.0,9903,2013
13,195,"Madison County, Georgia",42549.0,28044,2013
13,277,"Tift County, Georgia",34591.0,40537,2013
13,263,"Talbot County, Georgia",32424.0,6689,2013
13,273,"Terrell County, Georgia",32628.0,9246,2013
13,319,"Wilkinson County, Georgia",36173.0,9520,2013
13,243,"Randolph County, Georgia",30023.0,7498,2013
13,299,"Ware County, Georgia",34572.0,36008,2013
13,315,"Wilcox County, Georgia",32928.0,9110,2013
13,155,"Irwin County, Georgia",40771.0,9571,2013
13,005,"Bacon County, Georgia",33757.0,11159,2013
13,033,"Burke County, Georgia",31494.0,23223,2013
13,053,"Chattahoochee County, Georgia",48758.0,12193,2013
13,087,"Decatur County, Georgia",30619.0,27676,2013
13,137,"Habersham County, Georgia",39306.0,43181,2013
13,191,"McIntosh County, Georgia",39068.0,14142,2013
13,207,"Monroe County, Georgia",48630.0,26613,2013
13,265,"Taliaferro County, Georgia",25465.0,1766,2013
13,029,"Bryan County, Georgia",64707.0,31410,2013
13,039,"Camden County, Georgia",51990.0,50799,2013
13,079,"Crawford County, Georgia",41586.0,12607,2013
13,069,"Coffee County, Georgia",35693.0,42841,2013
13,123,"Gilmer County, Georgia",39140.0,28308,2013
13,297,"Walton County, Georgia",52369.0,84397,2013
05,063,"Independence County, Arkansas",35026.0,36786,2013
05,079,"Lincoln County, Arkansas",32697.0,14148,2013
05,083,"Logan County, Arkansas",34996.0,22221,2013
05,053,"Grant County, Arkansas",49004.0,17922,2013
05,035,"Crittenden County, Arkansas",37751.0,50447,2013
05,047,"Franklin County, Arkansas",36766.0,18063,2013
05,045,"Faulkner County, Arkansas",50314.0,115928,2013
05,109,"Pike County, Arkansas",32206.0,11250,2013
05,069,"Jefferson County, Arkansas",37140.0,75782,2013
05,089,"Marion County, Arkansas",34494.0,16605,2013
05,097,"Montgomery County, Arkansas",31345.0,9387,2013
05,127,"Scott County, Arkansas",37448.0,11111,2013
05,129,"Searcy County, Arkansas",30779.0,8101,2013
05,131,"Sebastian County, Arkansas",40471.0,126536,2013
05,033,"Crawford County, Arkansas",39479.0,61796,2013
05,007,"Benton County, Arkansas",54515.0,227439,2013
05,017,"Chicot County, Arkansas",26201.0,11621,2013
05,059,"Hot Spring County, Arkansas",41193.0,33182,2013
05,071,"Johnson County, Arkansas",31003.0,25655,2013
05,077,"Lee County, Arkansas",25034.0,10267,2013
05,087,"Madison County, Arkansas",35771.0,15671,2013
05,049,"Fulton County, Arkansas",35522.0,12266,2013
05,061,"Howard County, Arkansas",35879.0,13748,2013
05,093,"Mississippi County, Arkansas",36428.0,45912,2013
05,117,"Prairie County, Arkansas",34855.0,8573,2013
05,139,"Union County, Arkansas",37435.0,41307,2013
05,023,"Cleburne County, Arkansas",40246.0,25856,2013
05,025,"Cleveland County, Arkansas",39420.0,8648,2013
05,057,"Hempstead County, Arkansas",32056.0,22509,2013
05,135,"Sharp County, Arkansas",30861.0,17203,2013
05,143,"Washington County, Arkansas",41248.0,207911,2013
05,003,"Ashley County, Arkansas",35683.0,21645,2013
05,031,"Craighead County, Arkansas",41393.0,98398,2013
05,073,"Lafayette County, Arkansas",29732.0,7501,2013
39,087,"Lawrence County, Ohio",41552.0,62309,2013
39,115,"Morgan County, Ohio",37865.0,15008,2013
39,175,"Wyandot County, Ohio",44448.0,22582,2013
39,043,"Erie County, Ohio",46498.0,76634,2013
39,091,"Logan County, Ohio",47542.0,45678,2013
39,153,"Summit County, Ohio",49669.0,541592,2013
39,149,"Shelby County, Ohio",50427.0,49317,2013
39,171,"Williams County, Ohio",43089.0,37623,2013
39,029,"Columbiana County, Ohio",42300.0,107078,2013
39,051,"Fulton County, Ohio",52856.0,42601,2013
39,053,"Gallia County, Ohio",39226.0,30859,2013
39,099,"Mahoning County, Ohio",41058.0,237033,2013
39,145,"Scioto County, Ohio",35379.0,78952,2013
39,117,"Morrow County, Ohio",51484.0,34932,2013
39,135,"Preble County, Ohio",48405.0,42050,2013
39,003,"Allen County, Ohio",42823.0,105895,2013
39,033,"Crawford County, Ohio",40783.0,43348,2013
39,059,"Guernsey County, Ohio",38841.0,39935,2013
39,107,"Mercer County, Ohio",52535.0,40811,2013
39,023,"Clark County, Ohio",43136.0,137763,2013
39,093,"Lorain County, Ohio",51816.0,301720,2013
39,113,"Montgomery County, Ohio",43401.0,536433,2013
39,165,"Warren County, Ohio",72487.0,215274,2013
39,007,"Ashtabula County, Ohio",40516.0,100835,2013
40,071,"Kay County, Oklahoma",41012.0,46122,2013
40,035,"Craig County, Oklahoma",39236.0,14869,2013
40,017,"Canadian County, Oklahoma",63629.0,119546,2013
40,077,"Latimer County, Oklahoma",40970.0,11034,2013
